ccode,country,cname,cmark,year,wars,war,warl,onset,ethonset,durest,aim,casename,ended,ethwar,waryrs,pop,lpop,polity2,gdpen,gdptype,gdpenl,lgdpenl1,lpopl1,region,western,eeurop,lamerica,ssafrica,asia,nafrme,colbrit,colfra,mtnest,lmtnest,elevdiff,Oil,ncontig,ethfrac,ef,plural,second,numlang,relfrac,plurrel,minrelpc,muslim,nwstate,polity2l,instab,anocl,deml,empethfrac,empwarl,emponset,empgdpenl,emplpopl,emplmtnest,empncontig,empolity2l,sdwars,sdonset,colwars,colonset,cowwars,cowonset,cowwarl,sdwarl,colwarl
530,"ETHIOPIA","ETHIOPIA",0,1969,0,0,0,0,0,,,"",,,"",28193,10.24683,-9,.302,0,.296,5.69036,10.22085,"sub-saharan africa",0,0,0,1,0,0,0,0,70.39999,4.268298,4745,0,0,.6935933,.760266,.4,.25,15,.6122,50,35,47.5,0,-9,0,0,0,.6935933,0,0,.296,10.22085,4.268298,0,-9,0,0,0,0,0,0,0,0,0
530,"ETHIOPIA","ETHIOPIA",0,1970,0,0,0,0,0,,,"",,,"",28937,10.27288,-9,.296,0,.302,5.710427,10.24683,"sub-saharan africa",0,0,0,1,0,0,0,0,70.39999,4.268298,4745,0,0,.6935933,.760266,.4,.25,15,.6122,50,35,47.5,0,-9,0,0,0,.6935933,0,0,.302,10.24683,4.268298,0,-9,0,0,0,0,0,0,0,0,0
530,"ETHIOPIA","ETHIOPIA",0,1971,0,0,0,0,0,,,"",,,"",29646,10.29708,-9,.3,0,.296,5.69036,10.27288,"sub-saharan africa",0,0,0,1,0,0,0,0,70.39999,4.268298,4745,0,0,.6935933,.760266,.4,.25,15,.6122,50,35,47.5,0,-9,0,0,0,.6935933,0,0,.296,10.27288,4.268298,0,-9,0,0,0,0,0,0,0,0,0
530,"ETHIOPIA","ETHIOPIA",0,1972,0,0,0,0,0,,,"",,,"",30412,10.32259,-9,.308,0,.3,5.703783,10.29708,"sub-saharan africa",0,0,0,1,0,0,0,0,70.39999,4.268298,4745,0,0,.6935933,.760266,.4,.25,15,.6122,50,35,47.5,0,-9,0,0,0,.6935933,0,0,.3,10.29708,4.268298,0,-9,0,0,0,0,0,0,0,0,0
530,"ETHIOPIA","ETHIOPIA",0,1973,0,0,0,0,0,,,"",,,"",31224,10.34894,-9,.306,0,.308,5.7301,10.32259,"sub-saharan africa",0,0,0,1,0,0,0,0,70.39999,4.268298,4745,0,0,.6935933,.760266,.4,.25,15,.6122,50,35,47.5,0,-9,0,0,0,.6935933,0,0,.308,10.32259,4.268298,0,-9,0,0,0,0,0,0,0,0,0
530,"ETHIOPIA","ETHIOPIA",0,1974,1,1,0,1,1,19,2,"Eritrea, Tigray, etc.",1,2,"1974-92",32074,10.3758,0,.3,0,.306,5.723585,10.34894,"sub-saharan africa",0,0,0,1,0,0,0,0,70.39999,4.268298,4745,0,0,.6935933,.760266,.4,.25,15,.6122,50,35,47.5,0,-9,0,0,0,.6935933,0,1,.306,10.34894,4.268298,0,-9,2,2,1,1,1,1,0,0,0
530,"ETHIOPIA","ETHIOPIA",0,1975,1,1,1,0,0,,,"",,,"",32954,10.40287,-7,.306,0,.3,5.703783,10.3758,"sub-saharan africa",0,0,0,1,0,0,0,0,70.39999,4.268298,4745,0,0,.6935933,.760266,.4,.25,15,.6122,50,35,47.5,0,0,1,1,0,.6935933,1,0,.3,10.3758,4.268298,0,0,2,0,1,0,1,0,1,1,1
530,"ETHIOPIA","ETHIOPIA",0,1976,1,1,1,0,0,,,"",,,"",33860,10.42999,-7,.302,0,.306,5.723585,10.40287,"sub-saharan africa",0,0,0,1,0,0,0,0,70.39999,4.268298,4745,0,0,.6935933,.760266,.4,.25,15,.6122,50,35,47.5,0,-7,1,0,0,.6935933,1,0,.306,10.40287,4.268298,0,-7,2,0,1,0,2,1,1,1,1
530,"ETHIOPIA","ETHIOPIA",0,1977,1,1,1,0,0,,,"",,,"",34790,10.45709,-7,.306,0,.302,5.710427,10.42999,"sub-saharan africa",0,0,0,1,0,0,0,0,70.39999,4.268298,4745,0,0,.6935933,.760266,.4,.25,15,.6122,50,35,47.5,0,-7,1,0,0,.6935933,1,0,.302,10.42999,4.268298,0,-7,3,1,1,0,2,0,1,1,1
530,"ETHIOPIA","ETHIOPIA",0,1978,1,1,1,0,0,,,"",,,"",35741,10.48405,-7,.315,0,.306,5.723585,10.45709,"sub-saharan africa",0,0,0,1,0,0,0,0,70.39999,4.268298,4745,0,0,.6935933,.760266,.4,.25,15,.6122,50,35,47.5,0,-7,1,0,0,.6935933,1,0,.306,10.45709,4.268298,0,-7,3,0,1,0,3,1,1,1,1
530,"ETHIOPIA","ETHIOPIA",0,1979,1,1,1,0,0,,,"",,,"",36716,10.51097,-7,.316,0,.315,5.752573,10.48405,"sub-saharan africa",0,0,0,1,0,0,0,0,70.39999,4.268298,4745,0,0,.6935933,.760266,.4,.25,15,.6122,50,35,47.5,0,-7,0,0,0,.6935933,1,0,.315,10.48405,4.268298,0,-7,3,0,1,0,3,0,1,1,1
530,"ETHIOPIA","ETHIOPIA",0,1980,1,1,1,0,0,,,"",,,"",37717,10.53787,-7,.322,0,.316,5.755742,10.51097,"sub-saharan africa",0,0,0,1,0,0,0,0,70.39999,4.268298,4745,0,0,.6935933,.760266,.4,.25,15,.6122,50,35,47.5,0,-7,0,0,0,.6935933,1,0,.316,10.51097,4.268298,0,-7,3,0,1,0,3,0,1,1,1
530,"ETHIOPIA","ETHIOPIA",0,1981,1,1,1,0,0,,,"",,,"",38740,10.56463,-7,.322,0,.322,5.774551,10.53787,"sub-saharan africa",0,0,0,1,0,0,0,0,70.39999,4.268298,4745,0,0,.6935933,.760266,.4,.25,15,.6122,50,35,47.5,0,-7,0,0,0,.6935933,1,0,.322,10.53787,4.268298,0,-7,3,0,1,0,3,0,1,1,1
530,"ETHIOPIA","ETHIOPIA",0,1982,1,1,1,0,0,,,"",,,"",39776,10.59102,-7,.322,0,.322,5.774551,10.56463,"sub-saharan africa",0,0,0,1,0,0,0,0,70.39999,4.268298,4745,0,0,.6935933,.760266,.4,.25,15,.6122,50,35,47.5,0,-7,0,0,0,.6935933,1,0,.322,10.56463,4.268298,0,-7,3,0,1,0,3,0,1,1,1
530,"ETHIOPIA","ETHIOPIA",0,1983,1,1,1,0,0,,,"",,,"",40859,10.61788,-7,.332,0,.322,5.774551,10.59102,"sub-saharan africa",0,0,0,1,0,0,0,0,70.39999,4.268298,4745,0,0,.6935933,.760266,.4,.25,15,.6122,50,35,47.5,0,-7,0,0,0,.6935933,1,0,.322,10.59102,4.268298,0,-7,3,0,1,0,3,0,1,1,1
530,"ETHIOPIA","ETHIOPIA",0,1984,1,1,1,0,0,,,"",,,"",42040,10.64638,-8,.318,0,.332,5.805135,10.61788,"sub-saharan africa",0,0,0,1,0,0,0,0,70.39999,4.268298,4745,0,0,.6935933,.760266,.4,.25,15,.6122,50,35,47.5,0,-7,0,0,0,.6935933,1,0,.332,10.61788,4.268298,0,-7,3,0,1,0,2,0,1,1,1
530,"ETHIOPIA","ETHIOPIA",0,1985,1,1,1,0,0,,,"",,,"",43350,10.67706,-8,.299,0,.318,5.762052,10.64638,"sub-saharan africa",0,0,0,1,0,0,0,0,70.39999,4.268298,4745,0,0,.6935933,.760266,.4,.25,15,.6122,50,35,47.5,0,-8,0,0,0,.6935933,1,0,.318,10.64638,4.268298,0,-8,3,0,1,0,2,0,1,1,1
530,"ETHIOPIA","ETHIOPIA",0,1986,1,1,1,0,0,,,"",,,"",44769,10.70927,-8,.312,0,.299,5.700444,10.67706,"sub-saharan africa",0,0,0,1,0,0,0,0,70.39999,4.268298,4745,0,0,.6935933,.760266,.4,.25,15,.6122,50,35,47.5,0,-8,0,0,0,.6935933,1,0,.299,10.67706,4.268298,0,-8,2,0,1,0,2,0,1,1,1
530,"ETHIOPIA","ETHIOPIA",0,1987,1,1,1,0,0,,,"",,,"",47189,10.76192,-8,.3449314,2,.312,5.743003,10.70927,"sub-saharan africa",0,0,0,1,0,0,0,0,70.39999,4.268298,4745,0,0,.6935933,.760266,.4,.25,15,.6122,50,35,47.5,0,-8,0,0,0,.6935933,1,0,.312,10.70927,4.268298,0,-8,2,0,1,0,2,0,1,1,1
530,"ETHIOPIA","ETHIOPIA",0,1988,1,1,1,0,0,,,"",,,"",48587,10.79111,-8,.335069,2,.345,5.843346,10.76192,"sub-saharan africa",0,0,0,1,0,0,0,0,70.39999,4.268298,4745,0,0,.6935933,.760266,.4,.25,15,.6122,50,35,47.5,0,-8,0,0,0,.6935933,1,0,.3449314,10.76192,4.268298,0,-8,2,0,1,0,2,0,1,1,1
530,"ETHIOPIA","ETHIOPIA",0,1989,1,1,1,0,0,,,"",,,"",50167,10.82311,-8,.3272665,2,.335,5.814336,10.79111,"sub-saharan africa",0,0,0,1,0,0,0,0,70.39999,4.268298,4745,0,0,.6935933,.760266,.4,.25,15,.6122,50,35,47.5,0,-8,0,0,0,.6935933,1,0,.335069,10.79111,4.268298,0,-8,2,0,1,0,2,0,1,1,1
530,"ETHIOPIA","ETHIOPIA",0,1990,1,1,1,0,0,,,"",,,"",51689,10.853,-8,.3232214,2,.327,5.790775,10.82311,"sub-saharan africa",0,0,0,1,0,0,0,0,70.39999,4.268298,4745,0,0,.6935933,.760266,.4,.25,15,.6122,50,35,47.5,0,-8,0,0,0,.6935933,1,0,.3272665,10.82311,4.268298,0,-8,2,0,1,0,2,0,1,1,1
530,"ETHIOPIA","ETHIOPIA",0,1991,1,1,1,0,0,,,"",,,"",53383,10.88525,0,.2977266,2,.323,5.778337,10.853,"sub-saharan africa",0,0,0,1,0,0,0,0,70.39999,4.268298,4745,0,0,.6935933,.760266,.4,.25,15,.6122,50,35,47.5,0,-8,0,0,0,.6935933,1,0,.3232214,10.853,4.268298,0,-8,2,0,1,0,2,0,1,1,1
530,"ETHIOPIA","ETHIOPIA",0,1992,1,1,1,0,0,,,"",,,"",55110,10.91709,0,.2729642,2,.298,5.696176,10.88525,"sub-saharan africa",0,0,0,1,0,0,0,0,70.39999,4.268298,4745,0,0,.6935933,.760266,.4,.25,15,.6122,50,35,47.5,0,0,1,1,0,.6935933,1,0,.2977266,10.88525,4.268298,0,0,0,0,0,0,0,0,1,1,1
530,"ETHIOPIA","ETHIOPIA",0,1993,0,0,1,0,0,,,"",,,"",53297,10.88364,0,.3181083,2,.273,5.609341,10.91709,"sub-saharan africa",0,0,0,1,0,0,0,0,70.39999,4.268298,4745,0,0,.6935933,.760266,.4,.25,15,.6122,50,35,47.5,0,0,1,1,0,.6935933,1,0,.2729642,10.91709,4.268298,0,0,0,0,0,0,,,0,0,0
530,"ETHIOPIA","ETHIOPIA",0,1994,0,0,0,0,0,,,"",,,"",54890,10.91309,1,.319648,2,.318,5.762392,10.88364,"sub-saharan africa",0,0,0,1,0,0,0,0,70.39999,4.268298,4745,0,0,.6935933,.760266,.4,.25,15,.6122,50,35,47.5,0,0,1,1,0,.6935933,0,0,.3181083,10.88364,4.268298,0,0,0,0,0,0,,,,0,0
530,"ETHIOPIA","ETHIOPIA",0,1995,0,0,0,0,0,,,"",,,"",56530,10.94253,1,.3293928,2,.32,5.76722,10.91309,"sub-saharan africa",0,0,0,1,0,0,0,0,70.39999,4.268298,4745,0,0,.6935933,.760266,.4,.25,15,.6122,50,35,47.5,0,1,1,1,0,.6935933,0,0,.319648,10.91309,4.268298,0,1,0,0,0,0,,,,0,0
530,"ETHIOPIA","ETHIOPIA",0,1996,0,0,0,0,0,,,"",,,"",58234,10.97222,1,.3536976,2,.329,5.797251,10.94253,"sub-saharan africa",0,0,0,1,0,0,0,0,70.39999,4.268298,4745,0,0,.6935933,.760266,.4,.25,15,.6122,50,35,47.5,0,1,1,1,0,.6935933,0,0,.3293928,10.94253,4.268298,0,1,0,0,0,0,,,,0,0
530,"ETHIOPIA","ETHIOPIA",0,1997,1,1,0,1,1,3,3,"ALF, ARDUF (Afars)",0,2,"1997-  ",59750,10.99792,1,.3626287,2,.354,5.868443,10.97222,"sub-saharan africa",0,0,0,1,0,0,0,0,70.39999,4.268298,4745,0,0,.6935933,.760266,.4,.25,15,.6122,50,35,47.5,0,1,1,1,0,.6935933,0,1,.3536976,10.97222,4.268298,0,1,0,0,0,0,,,,0,0
530,"ETHIOPIA","ETHIOPIA",0,1998,1,1,1,0,0,,,"",,,"",61266,11.02298,1,.3488292,2,.363,5.893379,10.99792,"sub-saharan africa",0,0,0,1,0,0,0,0,70.39999,4.268298,4745,0,0,.6935933,.760266,.4,.25,15,.6122,50,35,47.5,0,1,0,1,0,.6935933,1,0,.3626287,10.99792,4.268298,0,1,0,0,0,0,,,,0,0
530,"ETHIOPIA","ETHIOPIA",0,1999,1,1,1,0,0,,,"",,,"",,,1,.3615324,2,.349,5.854582,11.02298,"sub-saharan africa",0,0,0,1,0,0,0,0,70.39999,4.268298,4745,0,0,.6935933,.760266,.4,.25,15,.6122,50,35,47.5,0,1,0,1,0,.6935933,1,0,.3488292,11.02298,4.268298,0,,0,0,0,0,,,,0,0
531,"ERITREA","ERITREA",1,1993,0,0,0,0,0,,,"",,,"",3393.2,8.129529,-6,,,,,8.129529,"sub-saharan africa",0,0,0,1,0,0,0,0,10.96803,2.482239,3093,0,0,.5875,.6468,.5,.31,8,.58,50,40,48,1,-6,0,0,0,.5875,0,0,,8.129529,2.482239,0,-6,0,0,0,0,,,0,0,0
531,"ERITREA","ERITREA",0,1994,0,0,0,0,0,,,"",,,"",3482.43,8.155485,-6,,,,,8.129529,"sub-saharan africa",0,0,0,1,0,0,0,0,10.96803,2.482239,3093,0,0,.5875,.6468,.5,.31,8,.58,50,40,48,1,-6,0,0,0,.5875,0,0,,8.129529,2.482239,0,-6,0,0,0,0,,,,0,0
531,"ERITREA","ERITREA",0,1995,0,0,0,0,0,,,"",,,"",3574,8.18144,-6,,,,,8.155485,"sub-saharan africa",0,0,0,1,0,0,0,0,10.96803,2.482239,3093,0,0,.5875,.6468,.5,.31,8,.58,50,40,48,0,-6,0,0,0,.5875,0,0,,8.155485,2.482239,0,-6,0,0,0,0,,,,0,0
531,"ERITREA","ERITREA",0,1996,0,0,0,0,0,,,"",,,"",3670,8.207947,-6,,,,,8.18144,"sub-saharan africa",0,0,0,1,0,0,0,0,10.96803,2.482239,3093,0,0,.5875,.6468,.5,.31,8,.58,50,40,48,0,-6,0,0,0,.5875,0,0,,8.18144,2.482239,0,-6,0,0,0,0,,,,0,0
531,"ERITREA","ERITREA",0,1997,0,0,0,0,0,,,"",,,"",3773,8.235625,-6,,,,,8.207947,"sub-saharan africa",0,0,0,1,0,0,0,0,10.96803,2.482239,3093,0,0,.5875,.6468,.5,.31,8,.58,50,40,48,0,-6,0,0,0,.5875,0,0,,8.207947,2.482239,0,-6,0,0,0,0,,,,0,0
531,"ERITREA","ERITREA",0,1998,0,0,0,0,0,,,"",,,"",3879,8.263332,-6,,,,,8.235625,"sub-saharan africa",0,0,0,1,0,0,0,0,10.96803,2.482239,3093,0,0,.5875,.6468,.5,.31,8,.58,50,40,48,0,-6,0,0,0,.5875,0,0,,8.235625,2.482239,0,-6,0,0,0,0,,,,0,0
531,"ERITREA","ERITREA",0,1999,0,0,0,0,0,,,"",,,"",,,-6,,,,,8.263332,"sub-saharan africa",0,0,0,1,0,0,0,0,10.96803,2.482239,3093,0,0,.5875,.6468,.5,.31,8,.58,50,40,48,0,-6,0,0,0,.5875,0,0,,8.263332,2.482239,0,,0,0,0,0,,,,0,0
540,"ANGOLA","ANGOLA",1,1975,1,1,0,1,1,25,1,"UNITA",0,2,"1975-  ",6687,8.80792,-7,.731,0,.731,6.594413,8.80792,"sub-saharan africa",0,0,0,1,0,0,0,0,9.700001,2.370244,2620,1,1,.7832817,.7561,.38,.26,14,.6122,47,38,0,1,-7,0,0,0,.7832817,0,1,.731,8.80792,2.370244,1,-7,1,1,1,1,1,1,0,0,0
540,"ANGOLA","ANGOLA",0,1976,1,1,1,0,0,,,"",,,"",6852,8.832295,-7,.648,0,.731,6.594413,8.80792,"sub-saharan africa",0,0,0,1,0,0,0,0,9.700001,2.370244,2620,1,1,.7832817,.7561,.38,.26,14,.6122,47,38,0,1,-7,0,0,0,.7832817,1,0,.731,8.80792,2.370244,1,-7,1,0,1,0,1,0,1,1,1
540,"ANGOLA","ANGOLA",0,1977,1,1,1,0,0,,,"",,,"",7026,8.857373,-7,.646,0,.648,6.473891,8.832295,"sub-saharan africa",0,0,0,1,0,0,0,0,9.700001,2.370244,2620,1,1,.7832817,.7561,.38,.26,14,.6122,47,38,0,0,-7,0,0,0,.7832817,1,0,.648,8.832295,2.370244,1,-7,1,0,1,0,1,0,1,1,1
540,"ANGOLA","ANGOLA",0,1978,1,1,1,0,0,,,"",,,"",7208,8.882947,-7,.663,0,.646,6.470799,8.857373,"sub-saharan africa",0,0,0,1,0,0,0,0,9.700001,2.370244,2620,1,1,.7832817,.7561,.38,.26,14,.6122,47,38,0,0,-7,0,0,0,.7832817,1,0,.646,8.857373,2.370244,1,-7,1,0,1,0,1,0,1,1,1
540,"ANGOLA","ANGOLA",0,1979,1,1,1,0,0,,,"",,,"",7393,8.908289,-7,.662,0,.663,6.496775,8.882947,"sub-saharan africa",0,0,0,1,0,0,0,0,9.700001,2.370244,2620,1,1,.7832817,.7561,.38,.26,14,.6122,47,38,0,0,-7,0,0,0,.7832817,1,0,.663,8.882947,2.370244,1,-7,1,0,1,0,1,0,1,1,1
540,"ANGOLA","ANGOLA",0,1980,1,1,1,0,0,,,"",,,"",7581,8.9334,-7,.675,0,.662,6.495265,8.908289,"sub-saharan africa",0,0,0,1,0,0,0,0,9.700001,2.370244,2620,1,1,.7832817,.7561,.38,.26,14,.6122,47,38,0,0,-7,0,0,0,.7832817,1,0,.662,8.908289,2.370244,1,-7,1,0,1,0,1,0,1,1,1
540,"ANGOLA","ANGOLA",0,1981,1,1,1,0,0,,,"",,,"",7783,8.959697,-7,.65,0,.675,6.514713,8.9334,"sub-saharan africa",0,0,0,1,0,0,0,0,9.700001,2.370244,2620,1,1,.7832817,.7561,.38,.26,14,.6122,47,38,0,0,-7,0,0,0,.7832817,1,0,.675,8.9334,2.370244,1,-7,1,0,1,0,1,0,1,1,1
540,"ANGOLA","ANGOLA",0,1982,1,1,1,0,0,,,"",,,"",7990,8.985946,-7,.679,0,.65,6.476973,8.959697,"sub-saharan africa",0,0,0,1,0,0,0,0,9.700001,2.370244,2620,1,1,.7832817,.7561,.38,.26,14,.6122,47,38,0,0,-7,0,0,0,.7832817,1,0,.65,8.959697,2.370244,1,-7,1,0,1,0,1,0,1,1,1
540,"ANGOLA","ANGOLA",0,1983,1,1,1,0,0,,,"",,,"",8202,9.012134,-7,.673,0,.679,6.520621,8.985946,"sub-saharan africa",0,0,0,1,0,0,0,0,9.700001,2.370244,2620,1,1,.7832817,.7561,.38,.26,14,.6122,47,38,0,0,-7,0,0,0,.7832817,1,0,.679,8.985946,2.370244,1,-7,1,0,1,0,1,0,1,1,1
540,"ANGOLA","ANGOLA",0,1984,1,1,1,0,0,,,"",,,"",8400,9.035987,-7,.691,0,.673,6.511745,9.012134,"sub-saharan africa",0,0,0,1,0,0,0,0,9.700001,2.370244,2620,1,1,.7832817,.7561,.38,.26,14,.6122,47,38,0,0,-7,0,0,0,.7832817,1,0,.673,9.012134,2.370244,1,-7,1,0,1,0,1,0,1,1,1
540,"ANGOLA","ANGOLA",0,1985,1,1,1,0,0,,,"",,,"",8605,9.060099,-7,.711,0,.691,6.53814,9.035987,"sub-saharan africa",0,0,0,1,0,0,0,0,9.700001,2.370244,2620,1,1,.7832817,.7561,.38,.26,14,.6122,47,38,0,0,-7,0,0,0,.7832817,1,0,.691,9.035987,2.370244,1,-7,1,0,1,0,1,0,1,1,1
540,"ANGOLA","ANGOLA",0,1986,1,1,1,0,0,,,"",,,"",8841,9.087155,-7,.709,0,.711,6.566672,9.060099,"sub-saharan africa",0,0,0,1,0,0,0,0,9.700001,2.370244,2620,1,1,.7832817,.7561,.38,.26,14,.6122,47,38,0,0,-7,0,0,0,.7832817,1,0,.711,9.060099,2.370244,1,-7,1,0,1,0,1,0,1,1,1
540,"ANGOLA","ANGOLA",0,1987,1,1,1,0,0,,,"",,,"",9084,9.11427,-7,.717,0,.709,6.563856,9.087155,"sub-saharan africa",0,0,0,1,0,0,0,0,9.700001,2.370244,2620,1,1,.7832817,.7561,.38,.26,14,.6122,47,38,0,0,-7,0,0,0,.7832817,1,0,.709,9.087155,2.370244,1,-7,1,0,1,0,1,0,1,1,1
540,"ANGOLA","ANGOLA",0,1988,1,1,1,0,0,,,"",,,"",9334,9.141418,-7,.733,0,.717,6.575076,9.11427,"sub-saharan africa",0,0,0,1,0,0,0,0,9.700001,2.370244,2620,1,1,.7832817,.7561,.38,.26,14,.6122,47,38,0,0,-7,0,0,0,.7832817,1,0,.717,9.11427,2.370244,1,-7,1,0,1,0,1,0,1,1,1
540,"ANGOLA","ANGOLA",0,1989,1,1,1,0,0,,,"",,,"",9590,9.168476,-7,.701,0,.733,6.597146,9.141418,"sub-saharan africa",0,0,0,1,0,0,0,0,9.700001,2.370244,2620,1,1,.7832817,.7561,.38,.26,14,.6122,47,38,0,0,-7,0,0,0,.7832817,1,0,.733,9.141418,2.370244,1,-7,1,0,1,0,1,0,1,1,1
540,"ANGOLA","ANGOLA",0,1990,1,1,1,0,0,,,"",,,"",10020,9.212338,-7,.677509,2,.701,6.552508,9.168476,"sub-saharan africa",0,0,0,1,0,0,0,0,9.700001,2.370244,2620,1,1,.7832817,.7561,.38,.26,14,.6122,47,38,0,0,-7,0,0,0,.7832817,1,0,.701,9.168476,2.370244,1,-7,1,0,1,0,1,0,1,1,1
540,"ANGOLA","ANGOLA",0,1991,1,1,1,0,0,,,"",,,"",9520,9.16115,-3,.656402,2,.678,6.518423,9.212338,"sub-saharan africa",0,0,0,1,0,0,0,0,9.700001,2.370244,2620,1,1,.7832817,.7561,.38,.26,14,.6122,47,38,0,0,-7,0,0,0,.7832817,1,0,.677509,9.212338,2.370244,1,-7,1,0,1,0,1,0,1,1,1
540,"ANGOLA","ANGOLA",0,1992,2,1,1,1,1,8,3,"FLEC (Cabinda)",0,1,"1992-  ",10610,9.269552,0,.6008179,2,.656,6.486773,9.16115,"sub-saharan africa",0,0,0,1,0,0,0,0,9.700001,2.370244,2620,1,1,.7832817,.7561,.38,.26,14,.6122,47,38,0,0,-3,1,1,0,.7832817,1,1,.656402,9.16115,2.370244,1,-3,1,1,1,1,1,1,1,1,1
540,"ANGOLA","ANGOLA",0,1993,2,1,1,0,0,,,"",,,"",10285.59,9.238499,-1,.4427159,2,.601,6.398292,9.269552,"sub-saharan africa",0,0,0,1,0,0,0,0,9.700001,2.370244,2620,1,1,.7832817,.7561,.38,.26,14,.6122,47,38,0,0,0,1,1,0,.7832817,1,0,.6008179,9.269552,2.370244,1,0,1,0,1,0,,,1,1,1
540,"ANGOLA","ANGOLA",0,1994,2,1,1,0,0,,,"",,,"",10626.94,9.271148,-1,.4344084,2,.443,6.092928,9.238499,"sub-saharan africa",0,0,0,1,0,0,0,0,9.700001,2.370244,2620,1,1,.7832817,.7561,.38,.26,14,.6122,47,38,0,0,-1,1,1,0,.7832817,1,0,.4427159,9.238499,2.370244,1,-1,1,0,1,0,,,,1,1
540,"ANGOLA","ANGOLA",0,1995,2,1,1,0,0,,,"",,,"",10972,9.303102,-2,.4640451,2,.434,6.073985,9.271148,"sub-saharan africa",0,0,0,1,0,0,0,0,9.700001,2.370244,2620,1,1,.7832817,.7561,.38,.26,14,.6122,47,38,0,0,-1,1,1,0,.7832817,1,0,.4344084,9.271148,2.370244,1,-1,1,0,1,0,,,,1,1
540,"ANGOLA","ANGOLA",0,1996,2,1,1,0,0,,,"",,,"",11317.18,9.334077,-2,.4948421,2,.464,6.139982,9.303102,"sub-saharan africa",0,0,0,1,0,0,0,0,9.700001,2.370244,2620,1,1,.7832817,.7561,.38,.26,14,.6122,47,38,0,0,-2,1,1,0,.7832817,1,0,.4640451,9.303102,2.370244,1,-2,1,0,1,0,,,,1,1
540,"ANGOLA","ANGOLA",0,1997,2,1,1,0,0,,,"",,,"",11658.89,9.363824,-3,.510044,2,.495,6.204239,9.334077,"sub-saharan africa",0,0,0,1,0,0,0,0,9.700001,2.370244,2620,1,1,.7832817,.7561,.38,.26,14,.6122,47,38,0,0,-2,1,1,0,.7832817,1,0,.4948421,9.334077,2.370244,1,-2,1,0,1,0,,,,1,1
540,"ANGOLA","ANGOLA",0,1998,2,1,1,0,0,,,"",,,"",12002.51,9.392871,-3,.5112432,2,.51,6.234497,9.363824,"sub-saharan africa",0,0,0,1,0,0,0,0,9.700001,2.370244,2620,1,1,.7832817,.7561,.38,.26,14,.6122,47,38,0,0,-3,1,1,0,.7832817,1,0,.510044,9.363824,2.370244,1,-3,1,0,1,0,,,,1,1
540,"ANGOLA","ANGOLA",0,1999,2,1,1,0,0,,,"",,,"",,,-3,.5101553,2,.511,6.236845,9.392871,"sub-saharan africa",0,0,0,1,0,0,0,0,9.700001,2.370244,2620,1,1,.7832817,.7561,.38,.26,14,.6122,47,38,0,0,-3,1,1,0,.7832817,1,0,.5112432,9.392871,2.370244,1,,1,0,1,0,,,,1,1
541,"MOZAMBIQUE","MOZAMBIQ",1,1975,0,0,0,0,0,,,"",,,"",10606,9.269176,-8,1.182,0,1.182,7.074963,9.269176,"sub-saharan africa",0,0,0,1,0,0,0,0,2.4,1.223776,2436,0,0,.6549301,.765282,.384,.237,18,.62,50,30,20,1,-8,0,0,0,.6549301,0,0,1.182,9.269176,1.223776,0,-8,0,0,0,0,0,0,0,0,0
541,"MOZAMBIQUE","MOZAMBIQ",0,1976,1,1,0,1,1,20,1,"RENAMO",1,1,"1976-95",10888,9.295417,-8,1.095,0,1.182,7.074963,9.269176,"sub-saharan africa",0,0,0,1,0,0,0,0,2.4,1.223776,2436,0,0,.6549301,.765282,.384,.237,18,.62,50,30,20,1,-8,0,0,0,.6549301,0,1,1.182,9.269176,1.223776,0,-8,0,0,1,1,0,0,0,0,0
541,"MOZAMBIQUE","MOZAMBIQ",0,1977,1,1,1,0,0,,,"",,,"",11179,9.321793,-8,1.103,0,1.095,6.998509,9.295417,"sub-saharan africa",0,0,0,1,0,0,0,0,2.4,1.223776,2436,0,0,.6549301,.765282,.384,.237,18,.62,50,30,20,0,-8,0,0,0,.6549301,1,0,1.095,9.295417,1.223776,0,-8,0,0,1,0,0,0,0,0,1
541,"MOZAMBIQUE","MOZAMBIQ",0,1978,1,1,1,0,0,,,"",,,"",11479,9.348274,-8,1.072,0,1.103,7.005789,9.321793,"sub-saharan africa",0,0,0,1,0,0,0,0,2.4,1.223776,2436,0,0,.6549301,.765282,.384,.237,18,.62,50,30,20,0,-8,0,0,0,.6549301,1,0,1.103,9.321793,1.223776,0,-8,0,0,1,0,0,0,0,0,1
541,"MOZAMBIQUE","MOZAMBIQ",0,1979,1,1,1,0,0,,,"",,,"",11787,9.374752,-8,1.078,0,1.072,6.977282,9.348274,"sub-saharan africa",0,0,0,1,0,0,0,0,2.4,1.223776,2436,0,0,.6549301,.765282,.384,.237,18,.62,50,30,20,0,-8,0,0,0,.6549301,1,0,1.072,9.348274,1.223776,0,-8,1,1,1,0,1,1,0,0,1
541,"MOZAMBIQUE","MOZAMBIQ",0,1980,1,1,1,0,0,,,"",,,"",12103,9.401209,-8,.923,0,1.078,6.982863,9.374752,"sub-saharan africa",0,0,0,1,0,0,0,0,2.4,1.223776,2436,0,0,.6549301,.765282,.384,.237,18,.62,50,30,20,0,-8,0,0,0,.6549301,1,0,1.078,9.374752,1.223776,0,-8,1,0,1,0,1,0,1,1,1
